order_number,customer_key,product_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO66436,16977,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66436,16977,278,9/16/2013,9/23/2013,9/28/2013,54,1,54
SO66437,16358,272,9/16/2013,9/23/2013,9/28/2013,70,1,70
SO66438,15969,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66438,15969,274,9/16/2013,9/23/2013,9/28/2013,70,1,70
SO66439,15429,273,9/16/2013,9/23/2013,9/28/2013,70,1,70
SO66440,13484,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66440,13484,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66440,13484,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66441,4719,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66442,2847,124,9/16/2013,9/23/2013,9/28/2013,2320,1,2320
SO66442,2847,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66443,2793,123,9/16/2013,9/23/2013,9/28/2013,2320,1,2320
SO66443,2793,284,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66444,12620,118,9/16/2013,9/23/2013,9/28/2013,769,1,769
SO66444,12620,289,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66444,12620,283,9/16/2013,9/23/2013,9/28/2013,30,1,30
SO66444,12620,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66445,4080,110,9/16/2013,9/23/2013,9/28/2013,540,1,540
SO66445,4080,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66446,4452,106,9/16/2013,9/23/2013,9/28/2013,540,1,540
SO66446,4452,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66447,531,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66447,531,234,9/16/2013,9/23/2013,9/28/2013,24,1,24
SO66448,332,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66448,332,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66448,332,281,9/16/2013,9/23/2013,9/28/2013,159,1,159
SO66449,16386,288,9/16/2013,9/23/2013,9/28/2013,29,1,29
SO66449,16386,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66449,16386,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66450,16751,285,9/16/2013,9/23/2013,9/28/2013,21,1,21
SO66450,16751,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66451,653,285,9/16/2013,9/23/2013,9/28/2013,21,1,21
SO66451,653,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66452,15526,282,9/16/2013,9/23/2013,9/28/2013,25,1,25
SO66452,15526,234,9/16/2013,9/23/2013,9/28/2013,24,1,24
SO66453,14847,282,9/16/2013,9/23/2013,9/28/2013,25,1,25
SO66453,14847,289,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66453,14847,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66454,13525,287,9/16/2013,9/23/2013,9/28/2013,33,1,33
SO66454,13525,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66455,12299,289,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66455,12299,283,9/16/2013,9/23/2013,9/28/2013,30,1,30
SO66455,12299,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66456,10755,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66456,10755,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66457,10321,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66457,10321,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66457,10321,245,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66457,10321,248,9/16/2013,9/23/2013,9/28/2013,50,1,50
SO66458,10474,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66458,10474,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66458,10474,292,9/16/2013,9/23/2013,9/28/2013,64,1,64
SO66459,9186,274,9/16/2013,9/23/2013,9/28/2013,70,1,70
SO66460,2467,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66460,2467,275,9/16/2013,9/23/2013,9/28/2013,54,1,54
SO66460,2467,233,9/16/2013,9/23/2013,9/28/2013,24,1,24
SO66461,7518,273,9/16/2013,9/23/2013,9/28/2013,70,1,70
SO66461,7518,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66462,5809,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66462,5809,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66463,6607,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66464,3152,174,9/16/2013,9/23/2013,9/28/2013,22,1,22
SO66464,3152,293,9/16/2013,9/23/2013,9/28/2013,64,1,64
SO66465,7125,174,9/16/2013,9/23/2013,9/28/2013,22,1,22
SO66465,7125,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66466,18421,278,9/16/2013,9/23/2013,9/28/2013,54,1,54
SO66467,6819,290,9/16/2013,9/23/2013,9/28/2013,4,1,4
SO66468,11418,285,9/16/2013,9/23/2013,9/28/2013,21,1,21
SO66469,1732,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66469,1732,247,9/16/2013,9/23/2013,9/28/2013,55,1,55
SO66470,6206,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66470,6206,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66471,783,284,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66471,783,289,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66471,783,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66472,1141,284,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66472,1141,289,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66472,1141,168,9/16/2013,9/23/2013,9/28/2013,8,1,8
SO66473,954,289,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66473,954,284,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66473,954,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66474,585,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66475,1611,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66476,3740,117,9/16/2013,9/23/2013,9/28/2013,769,1,769
SO66476,3740,283,9/16/2013,9/23/2013,9/28/2013,30,1,30
SO66476,3740,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66477,1887,123,9/16/2013,9/23/2013,9/28/2013,2320,1,2320
SO66477,1887,174,9/16/2013,9/23/2013,9/28/2013,22,1,22
SO66477,1887,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66477,1887,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66478,4874,122,9/16/2013,9/23/2013,9/28/2013,2295,1,2295
SO66478,4874,174,9/16/2013,9/23/2013,9/28/2013,22,1,22
SO66478,4874,295,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66478,4874,104,9/16/2013,9/23/2013,9/28/2013,10,1,10
SO66478,4874,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66479,1885,124,9/16/2013,9/23/2013,9/28/2013,2320,1,2320
SO66479,1885,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66480,6623,124,9/16/2013,9/23/2013,9/28/2013,2320,1,2320
SO66480,6623,247,9/16/2013,9/23/2013,9/28/2013,55,1,55
SO66481,4966,122,9/16/2013,9/23/2013,9/28/2013,2295,1,2295
SO66481,4966,279,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66481,4966,174,9/16/2013,9/23/2013,9/28/2013,22,1,22
SO66482,247,163,9/16/2013,9/23/2013,9/28/2013,2384,1,2384
SO66482,247,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66483,576,158,9/16/2013,9/23/2013,9/28/2013,2384,1,2384
SO66483,576,288,9/16/2013,9/23/2013,9/28/2013,29,1,29
SO66483,576,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66483,576,245,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66483,576,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66484,10200,136,9/16/2013,9/23/2013,9/28/2013,1701,1,1701
SO66485,14827,132,9/16/2013,9/23/2013,9/28/2013,1120,1,1120
SO66485,14827,245,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66486,18186,128,9/16/2013,9/23/2013,9/28/2013,540,1,540
SO66486,18186,285,9/16/2013,9/23/2013,9/28/2013,21,1,21
SO66486,18186,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66487,13176,129,9/16/2013,9/23/2013,9/28/2013,540,1,540
SO66487,13176,285,9/16/2013,9/23/2013,9/28/2013,21,1,21
SO66488,3325,122,9/16/2013,9/23/2013,9/28/2013,2295,1,2295
SO66489,10403,140,9/16/2013,9/23/2013,9/28/2013,2443,1,2443
SO66490,7282,143,9/16/2013,9/23/2013,9/28/2013,2443,1,2443
SO66490,7282,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66490,7282,235,9/16/2013,9/23/2013,9/28/2013,24,1,24
SO66491,15605,162,9/16/2013,9/23/2013,9/28/2013,2384,1,2384
SO66491,15605,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66492,14917,156,9/16/2013,9/23/2013,9/28/2013,1215,1,1215
SO66492,14917,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66493,6682,136,9/16/2013,9/23/2013,9/28/2013,1701,1,1701
SO66493,6682,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66494,7122,138,9/16/2013,9/23/2013,9/28/2013,1701,1,1701
SO66494,7122,286,9/16/2013,9/23/2013,9/28/2013,25,1,25
SO66494,7122,290,9/16/2013,9/23/2013,9/28/2013,4,1,4
SO66494,7122,292,9/16/2013,9/23/2013,9/28/2013,64,1,64
SO66495,7080,137,9/16/2013,9/23/2013,9/28/2013,1701,1,1701
SO66496,9848,134,9/16/2013,9/23/2013,9/28/2013,1120,1,1120
SO66496,9848,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66496,9848,245,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66497,9855,134,9/16/2013,9/23/2013,9/28/2013,1120,1,1120
SO66497,9855,246,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66498,9871,133,9/16/2013,9/23/2013,9/28/2013,1120,1,1120
SO66498,9871,245,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66499,11655,127,9/16/2013,9/23/2013,9/28/2013,540,1,540
SO66499,11655,285,9/16/2013,9/23/2013,9/28/2013,21,1,21
SO66499,11655,259,9/16/2013,9/23/2013,9/28/2013,2,1,2
SO66500,246,158,9/16/2013,9/23/2013,9/28/2013,2384,1,2384
SO66500,246,288,9/16/2013,9/23/2013,9/28/2013,29,1,29
SO66500,246,291,9/16/2013,9/23/2013,9/28/2013,5,1,5
SO66501,5823,158,9/16/2013,9/23/2013,9/28/2013,2384,1,2384
SO66501,5823,166,9/16/2013,9/23/2013,9/28/2013,9,1,9
SO66501,5823,244,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66502,1668,161,9/16/2013,9/23/2013,9/28/2013,2384,1,2384
SO66502,1668,245,9/16/2013,9/23/2013,9/28/2013,35,1,35
SO66503,11447,135,9/17/2013,9/24/2013,9/29/2013,1701,1,1701
SO66503,11447,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66503,11447,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66503,11447,235,9/17/2013,9/24/2013,9/29/2013,24,1,24
SO66504,13834,138,9/17/2013,9/24/2013,9/29/2013,1701,1,1701
SO66504,13834,277,9/17/2013,9/24/2013,9/29/2013,54,1,54
SO66505,6208,120,9/17/2013,9/24/2013,9/29/2013,2295,1,2295
SO66505,6208,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66505,6208,104,9/17/2013,9/24/2013,9/29/2013,10,1,10
SO66505,6208,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66506,5262,121,9/17/2013,9/24/2013,9/29/2013,2295,1,2295
SO66506,5262,104,9/17/2013,9/24/2013,9/29/2013,10,1,10
SO66507,1469,121,9/17/2013,9/24/2013,9/29/2013,2295,1,2295
SO66507,1469,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66508,10873,283,9/17/2013,9/24/2013,9/29/2013,30,1,30
SO66508,10873,289,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66509,7266,283,9/17/2013,9/24/2013,9/29/2013,30,1,30
SO66510,14133,289,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66511,952,289,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66511,952,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66512,12439,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66512,12439,247,9/17/2013,9/24/2013,9/29/2013,55,1,55
SO66512,12439,292,9/17/2013,9/24/2013,9/29/2013,64,1,64
SO66513,6320,283,9/17/2013,9/24/2013,9/29/2013,30,1,30
SO66514,1360,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66514,1360,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66515,4593,246,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66516,5342,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66516,5342,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66517,2010,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66517,2010,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66517,2010,246,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66517,2010,233,9/17/2013,9/24/2013,9/29/2013,24,1,24
SO66518,7712,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66518,7712,168,9/17/2013,9/24/2013,9/29/2013,8,1,8
SO66519,7283,166,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66520,2160,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66520,2160,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66520,2160,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66521,4458,114,9/17/2013,9/24/2013,9/29/2013,565,1,565
SO66521,4458,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66522,1101,166,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66523,209,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66524,17357,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66524,17357,247,9/17/2013,9/24/2013,9/29/2013,55,1,55
SO66525,2232,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66525,2232,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66525,2232,246,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66525,2232,166,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66525,2232,250,9/17/2013,9/24/2013,9/29/2013,50,1,50
SO66526,5718,104,9/17/2013,9/24/2013,9/29/2013,10,1,10
SO66526,5718,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66526,5718,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66526,5718,235,9/17/2013,9/24/2013,9/29/2013,24,1,24
SO66527,7788,166,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66527,7788,272,9/17/2013,9/24/2013,9/29/2013,70,1,70
SO66528,8997,274,9/17/2013,9/24/2013,9/29/2013,70,1,70
SO66529,6384,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66529,6384,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66530,5738,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66531,3463,174,9/17/2013,9/24/2013,9/29/2013,22,1,22
SO66532,4054,289,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66532,4054,282,9/17/2013,9/24/2013,9/29/2013,25,1,25
SO66532,4054,292,9/17/2013,9/24/2013,9/29/2013,64,1,64
SO66533,1753,283,9/17/2013,9/24/2013,9/29/2013,30,1,30
SO66533,1753,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66534,14145,285,9/17/2013,9/24/2013,9/29/2013,21,1,21
SO66534,14145,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66535,13074,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66535,13074,292,9/17/2013,9/24/2013,9/29/2013,64,1,64
SO66536,17474,285,9/17/2013,9/24/2013,9/29/2013,21,1,21
SO66537,13181,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66537,13181,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66538,1312,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66538,1312,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66538,1312,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66538,1312,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66538,1312,234,9/17/2013,9/24/2013,9/29/2013,24,1,24
SO66539,13723,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66539,13723,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66540,1947,174,9/17/2013,9/24/2013,9/29/2013,22,1,22
SO66540,1947,244,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66540,1947,234,9/17/2013,9/24/2013,9/29/2013,24,1,24
SO66541,9642,139,9/17/2013,9/24/2013,9/29/2013,2443,1,2443
SO66541,9642,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66541,9642,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66542,3876,119,9/17/2013,9/24/2013,9/29/2013,769,1,769
SO66542,3876,272,9/17/2013,9/24/2013,9/29/2013,70,1,70
SO66543,2218,121,9/17/2013,9/24/2013,9/29/2013,2295,1,2295
SO66543,2218,174,9/17/2013,9/24/2013,9/29/2013,22,1,22
SO66543,2218,246,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66544,1781,125,9/17/2013,9/24/2013,9/29/2013,2320,1,2320
SO66544,1781,284,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66544,1781,289,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66544,1781,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66545,5590,165,9/17/2013,9/24/2013,9/29/2013,2384,1,2384
SO66545,5590,244,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66546,18187,129,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66546,18187,292,9/17/2013,9/24/2013,9/29/2013,64,1,64
SO66547,1992,123,9/17/2013,9/24/2013,9/29/2013,2320,1,2320
SO66547,1992,246,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66548,10560,141,9/17/2013,9/24/2013,9/29/2013,2443,1,2443
SO66548,10560,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66548,10560,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66549,7270,140,9/17/2013,9/24/2013,9/29/2013,2443,1,2443
SO66549,7270,287,9/17/2013,9/24/2013,9/29/2013,33,1,33
SO66549,7270,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66549,7270,247,9/17/2013,9/24/2013,9/29/2013,55,1,55
SO66550,18239,152,9/17/2013,9/24/2013,9/29/2013,742,1,742
SO66550,18239,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66550,18239,292,9/17/2013,9/24/2013,9/29/2013,64,1,64
SO66550,18239,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66551,13784,159,9/17/2013,9/24/2013,9/29/2013,2384,1,2384
SO66551,13784,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66551,13784,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66551,13784,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66552,14965,155,9/17/2013,9/24/2013,9/29/2013,1215,1,1215
SO66552,14965,246,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66553,13792,158,9/17/2013,9/24/2013,9/29/2013,2384,1,2384
SO66553,13792,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66554,12161,129,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66554,12161,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66554,12161,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66554,12161,260,9/17/2013,9/24/2013,9/29/2013,120,1,120
SO66555,12164,127,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66555,12164,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66555,12164,285,9/17/2013,9/24/2013,9/29/2013,21,1,21
SO66555,12164,245,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66556,7905,127,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66556,7905,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66556,7905,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66556,7905,275,9/17/2013,9/24/2013,9/29/2013,54,1,54
SO66557,15684,128,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66557,15684,285,9/17/2013,9/24/2013,9/29/2013,21,1,21
SO66557,15684,259,9/17/2013,9/24/2013,9/29/2013,2,1,2
SO66557,15684,168,9/17/2013,9/24/2013,9/29/2013,8,1,8
SO66558,10157,132,9/17/2013,9/24/2013,9/29/2013,1120,1,1120
SO66558,10157,286,9/17/2013,9/24/2013,9/29/2013,25,1,25
SO66558,10157,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66559,10236,132,9/17/2013,9/24/2013,9/29/2013,1120,1,1120
SO66559,10236,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66559,10236,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66560,10247,131,9/17/2013,9/24/2013,9/29/2013,1120,1,1120
SO66560,10247,251,9/17/2013,9/24/2013,9/29/2013,50,1,50
SO66560,10247,234,9/17/2013,9/24/2013,9/29/2013,24,1,24
SO66561,7053,137,9/17/2013,9/24/2013,9/29/2013,1701,1,1701
SO66561,7053,244,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66562,6869,137,9/17/2013,9/24/2013,9/29/2013,1701,1,1701
SO66562,6869,244,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66563,16803,128,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66563,16803,285,9/17/2013,9/24/2013,9/29/2013,21,1,21
SO66564,1399,128,9/17/2013,9/24/2013,9/29/2013,540,1,540
SO66564,1399,285,9/17/2013,9/24/2013,9/29/2013,21,1,21
SO66564,1399,290,9/17/2013,9/24/2013,9/29/2013,4,1,4
SO66564,1399,244,9/17/2013,9/24/2013,9/29/2013,35,1,35
SO66565,1356,158,9/17/2013,9/24/2013,9/29/2013,2384,1,2384
SO66565,1356,288,9/17/2013,9/24/2013,9/29/2013,29,1,29
SO66565,1356,291,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66566,1681,160,9/17/2013,9/24/2013,9/29/2013,2384,1,2384
SO66566,1681,105,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66566,1681,295,9/17/2013,9/24/2013,9/29/2013,5,1,5
SO66566,1681,277,9/17/2013,9/24/2013,9/29/2013,54,1,54
SO66566,1681,166,9/17/2013,9/24/2013,9/29/2013,9,1,9
SO66567,11452,136,9/18/2013,9/25/2013,9/30/2013,1701,1,1701
SO66567,11452,166,9/18/2013,9/25/2013,9/30/2013,9,1,9
SO66568,11423,135,9/18/2013,9/25/2013,9/30/2013,1701,1,1701
SO66568,11423,246,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66569,3321,286,9/18/2013,9/25/2013,9/30/2013,25,1,25
SO66569,3321,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66569,3321,260,9/18/2013,9/25/2013,9/30/2013,120,1,120
SO66569,3321,277,9/18/2013,9/25/2013,9/30/2013,54,1,54
SO66569,3321,166,9/18/2013,9/25/2013,9/30/2013,9,1,9
SO66570,16496,284,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66571,10882,289,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66571,10882,284,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66571,10882,245,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66571,10882,275,9/18/2013,9/25/2013,9/30/2013,54,1,54
SO66572,11961,295,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66573,1362,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66573,1362,281,9/18/2013,9/25/2013,9/30/2013,159,1,159
SO66574,6305,245,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66575,16465,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66575,16465,259,9/18/2013,9/25/2013,9/30/2013,2,1,2
SO66576,7177,122,9/18/2013,9/25/2013,9/30/2013,2295,1,2295
SO66576,7177,295,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66576,7177,104,9/18/2013,9/25/2013,9/30/2013,10,1,10
SO66576,7177,246,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66577,2785,120,9/18/2013,9/25/2013,9/30/2013,2295,1,2295
SO66578,9165,140,9/18/2013,9/25/2013,9/30/2013,2443,1,2443
SO66578,9165,168,9/18/2013,9/25/2013,9/30/2013,8,1,8
SO66579,5329,116,9/18/2013,9/25/2013,9/30/2013,769,1,769
SO66579,5329,250,9/18/2013,9/25/2013,9/30/2013,50,1,50
SO66580,673,277,9/18/2013,9/25/2013,9/30/2013,54,1,54
SO66581,1067,251,9/18/2013,9/25/2013,9/30/2013,50,1,50
SO66582,842,285,9/18/2013,9/25/2013,9/30/2013,21,1,21
SO66582,842,259,9/18/2013,9/25/2013,9/30/2013,2,1,2
SO66583,16645,285,9/18/2013,9/25/2013,9/30/2013,21,1,21
SO66583,16645,259,9/18/2013,9/25/2013,9/30/2013,2,1,2
SO66584,770,289,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66584,770,282,9/18/2013,9/25/2013,9/30/2013,25,1,25
SO66584,770,259,9/18/2013,9/25/2013,9/30/2013,2,1,2
SO66584,770,260,9/18/2013,9/25/2013,9/30/2013,120,1,120
SO66585,13491,287,9/18/2013,9/25/2013,9/30/2013,33,1,33
SO66585,13491,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66586,712,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66586,712,287,9/18/2013,9/25/2013,9/30/2013,33,1,33
SO66586,712,293,9/18/2013,9/25/2013,9/30/2013,64,1,64
SO66587,2989,287,9/18/2013,9/25/2013,9/30/2013,33,1,33
SO66587,2989,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66588,2761,287,9/18/2013,9/25/2013,9/30/2013,33,1,33
SO66588,2761,290,9/18/2013,9/25/2013,9/30/2013,4,1,4
SO66589,14000,287,9/18/2013,9/25/2013,9/30/2013,33,1,33
SO66590,11762,283,9/18/2013,9/25/2013,9/30/2013,30,1,30
SO66590,11762,289,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66590,11762,245,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66591,9535,104,9/18/2013,9/25/2013,9/30/2013,10,1,10
SO66591,9535,166,9/18/2013,9/25/2013,9/30/2013,9,1,9
SO66591,9535,295,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66592,12249,104,9/18/2013,9/25/2013,9/30/2013,10,1,10
SO66592,12249,295,9/18/2013,9/25/2013,9/30/2013,5,1,5
SO66592,12249,245,9/18/2013,9/25/2013,9/30/2013,35,1,35
SO66593,10468,104,9/18/2013,9/25/2013,9/30/2013,10,1,10
SO66593,10468,295,9/18/2013,9/25/2013,9/30/2013,5,1,5
